USC00213812,20160901,PRCP,0,,,7,0700
USC00213812,20160902,PRCP,0,,,7,0700
USC00213812,20160903,PRCP,0,,,7,0700
USC00213812,20160904,PRCP,0,,,7,0700
USC00213812,20160905,PRCP,124,,,7,0700
USC00213812,20160906,PRCP,218,,,7,0700
USC00213812,20160907,PRCP,439,,,7,0700
USC00213812,20160908,PRCP,0,,,7,0700
USC00213812,20160909,PRCP,546,,,7,0700
USC00213812,20160910,PRCP,30,,,7,0700
USC00213812,20160911,PRCP,0,,,7,0700
USC00213812,20160912,PRCP,0,,,7,0700
USC00213812,20160913,PRCP,71,,,7,0700
USC00213812,20160914,PRCP,0,,,7,0700
USC00213812,20160915,PRCP,163,,,7,0700
USC00213812,20160916,PRCP,102,,,7,0700
USC00213812,20160917,PRCP,0,,,7,0700
USC00213812,20160918,PRCP,0,,,7,0700
USC00213812,20160919,PRCP,0,,,7,0700
USC00213812,20160920,PRCP,0,,,7,0700
USC00213812,20160921,PRCP,287,,,7,0700
USC00213812,20160922,PRCP,635,,,7,0700
USC00213812,20160923,PRCP,3,,,7,0700
USC00213812,20160924,PRCP,0,,,7,0700
USC00213812,20160925,PRCP,10,,,7,0700
USC00213812,20160926,PRCP,0,,,7,0700
USC00213812,20160927,PRCP,5,,,7,0700
USC00213812,20160928,PRCP,3,,,7,0700
USC00213812,20160929,PRCP,0,,,7,0700
USC00213812,20160930,PRCP,0,,,7,0700
USC00213812,20161001,PRCP,0,,,7,0700
USC00213812,20161002,PRCP,0,,,7,0700
USC00213812,20161003,PRCP,0,,,7,0700
USC00213812,20161004,PRCP,0,,,7,0700
USC00213812,20161005,PRCP,0,,,7,0700
USC00213812,20161006,PRCP,0,,,7,0700
USC00213812,20161007,PRCP,23,,,7,0700
USC00213812,20161008,PRCP,0,,,7,0700
USC00213812,20161009,PRCP,0,,,7,0700
USC00213812,20161010,PRCP,0,,,7,0700
USC00213812,20161011,PRCP,46,,,7,0700
USC00213812,20161012,PRCP,51,,,7,0700
USC00213812,20161013,PRCP,0,,,7,0700
USC00213812,20161014,PRCP,0,,,7,0700
USC00213812,20161015,PRCP,0,,,7,0700
USC00213812,20161016,PRCP,0,,,7,0700
USC00213812,20161017,PRCP,15,,,7,0700
USC00213812,20161018,PRCP,0,,,7,0700
USC00213812,20161019,PRCP,0,,,7,0700
USC00213812,20161020,PRCP,0,,,7,0700
USC00213812,20161021,PRCP,0,,,7,0700
USC00213812,20161022,PRCP,0,,,7,0700
USC00213812,20161023,PRCP,0,,,7,0700
USC00213812,20161024,PRCP,0,,,7,0700
USC00213812,20161025,PRCP,102,,,7,0700
USC00213812,20161026,PRCP,442,,,7,0700
USC00213812,20161027,PRCP,0,,,7,0700
USC00213812,20161028,PRCP,0,,,7,0700
USC00213812,20161029,PRCP,23,,,7,0700
USC00213812,20161030,PRCP,3,,,7,0700
USC00213812,20161031,PRCP,0,,,7,0700
USC00213812,20161101,PRCP,0,,,7,0700
USC00213812,20161102,PRCP,0,,,7,0700
USC00213812,20161103,PRCP,0,,,7,0700
USC00213812,20161104,PRCP,0,,,7,0700
USC00213812,20161105,PRCP,0,,,7,0700
USC00213812,20161106,PRCP,0,,,7,0700
USC00213812,20161107,PRCP,0,,,7,0700
USC00213812,20161108,PRCP,3,,,7,0700
USC00213812,20161109,PRCP,0,,,7,0700
USC00213812,20161110,PRCP,0,,,7,0700
USC00213812,20161111,PRCP,0,,,7,0700
USC00213812,20161112,PRCP,0,,,7,0700
USC00213812,20161113,PRCP,0,,,7,0700
USC00213812,20161114,PRCP,0,,,7,0700
USC00213812,20161115,PRCP,0,,,7,0700
USC00213812,20161116,PRCP,0,,,7,0700
USC00213812,20161117,PRCP,0,,,7,0700
USC00213812,20161118,PRCP,5,,,7,0700
USC00213812,20161119,PRCP,0,,,7,0700
USC00213812,20161120,PRCP,0,,,7,0700
USC00213812,20161121,PRCP,0,,,7,0700
USC00213812,20161122,PRCP,71,,,7,0700
USC00213812,20161123,PRCP,66,,,7,0700
USC00213812,20161124,PRCP,0,,,7,0700
USC00213812,20161125,PRCP,0,,,7,0700
USC00213812,20161126,PRCP,0,,,7,0700
USC00213812,20161127,PRCP,221,,,7,0700
USC00213812,20161128,PRCP,30,,,7,0700
USC00213812,20161129,PRCP,3,,,7,0700
USC00213812,20161130,PRCP,20,,,7,0700
USC00213812,20161101,SNOW,0,,,7,
USC00213812,20161102,SNOW,0,,,7,
USC00213812,20161103,SNOW,0,,,7,
USC00213812,20161104,SNOW,0,,,7,
USC00213812,20161105,SNOW,0,,,7,
USC00213812,20161106,SNOW,0,,,7,
USC00213812,20161107,SNOW,0,,,7,
USC00213812,20161108,SNOW,0,,,7,
USC00213812,20161109,SNOW,0,,,7,
USC00213812,20161110,SNOW,0,,,7,
USC00213812,20161111,SNOW,0,,,7,
USC00213812,20161112,SNOW,0,,,7,
USC00213812,20161113,SNOW,0,,,7,
USC00213812,20161114,SNOW,0,,,7,
USC00213812,20161115,SNOW,0,,,7,
USC00213812,20161116,SNOW,0,,,7,
USC00213812,20161117,SNOW,0,,,7,
USC00213812,20161118,SNOW,0,T,,7,
USC00213812,20161119,SNOW,0,T,,7,
USC00213812,20161120,SNOW,0,,,7,
USC00213812,20161121,SNOW,0,,,7,
USC00213812,20161122,SNOW,0,T,,7,
USC00213812,20161123,SNOW,0,,,7,
USC00213812,20161124,SNOW,0,,,7,
USC00213812,20161125,SNOW,0,,,7,
USC00213812,20161126,SNOW,0,,,7,
USC00213812,20161127,SNOW,0,,,7,
USC00213812,20161128,SNOW,0,,,7,
USC00213812,20161129,SNOW,0,,,7,
USC00213812,20161130,SNOW,0,,,7,
USC00213812,20161101,SNWD,0,,,7,
USC00213812,20161102,SNWD,0,,,7,
USC00213812,20161103,SNWD,0,,,7,
USC00213812,20161104,SNWD,0,,,7,
USC00213812,20161105,SNWD,0,,,7,
USC00213812,20161106,SNWD,0,,,7,
USC00213812,20161107,SNWD,0,,,7,
USC00213812,20161108,SNWD,0,,,7,
USC00213812,20161109,SNWD,0,,,7,
USC00213812,20161110,SNWD,0,,,7,
USC00213812,20161111,SNWD,0,,,7,
USC00213812,20161112,SNWD,0,,,7,
USC00213812,20161113,SNWD,0,,,7,
USC00213812,20161114,SNWD,0,,,7,
USC00213812,20161115,SNWD,0,,,7,
USC00213812,20161116,SNWD,0,,,7,
USC00213812,20161117,SNWD,0,,,7,
USC00213812,20161118,SNWD,0,,,7,
USC00213812,20161119,SNWD,0,,,7,
USC00213812,20161120,SNWD,0,,,7,
USC00213812,20161121,SNWD,0,,,7,
USC00213812,20161122,SNWD,0,,,7,
USC00213812,20161123,SNWD,0,,,7,
