USC00472992,20091201,PRCP,0,,,0,0700
USC00472992,20091202,PRCP,0,,,0,0700
USC00472992,20091203,PRCP,0,T,,0,0700
USC00472992,20091204,PRCP,15,,,0,0700
USC00472992,20091205,PRCP,0,,,0,0700
USC00472992,20091206,PRCP,0,,,0,0700
USC00472992,20091207,PRCP,5,,,0,0700
USC00472992,20091208,PRCP,3,,,0,0700
USC00472992,20091209,PRCP,185,,,0,0700
USC00472992,20091210,PRCP,13,,,0,0700
USC00472992,20091211,PRCP,0,,,0,0700
USC00472992,20091212,PRCP,0,,,0,0700
USC00472992,20091213,PRCP,0,,,0,0700
USC00472992,20091214,PRCP,0,T,,0,0700
USC00472992,20091215,PRCP,15,,,0,0700
USC00472992,20091216,PRCP,0,,,0,0700
USC00472992,20091217,PRCP,0,,,0,0700
USC00472992,20091218,PRCP,0,,,0,0700
USC00472992,20091219,PRCP,0,,,0,0700
USC00472992,20091220,PRCP,0,,,0,0700
USC00472992,20091221,PRCP,3,,,0,0700
USC00472992,20091222,PRCP,23,,,0,0700
USC00472992,20091223,PRCP,0,T,,0,0700
USC00472992,20091224,PRCP,147,,,0,0700
USC00472992,20091225,PRCP,251,,,0,0700
USC00472992,20091226,PRCP,66,,,0,0700
USC00472992,20091227,PRCP,0,T,,0,0700
USC00472992,20091228,PRCP,0,,,0,0700
USC00472992,20091229,PRCP,0,,,0,0700
USC00472992,20091230,PRCP,0,,,0,0700
USC00472992,20091231,PRCP,28,,,0,0700
USC00472992,20091201,SNOW,0,,,0,
USC00472992,20091202,SNOW,0,,,0,
USC00472992,20091203,SNOW,0,T,,0,
USC00472992,20091204,SNOW,20,,,0,
USC00472992,20091205,SNOW,0,,,0,
USC00472992,20091206,SNOW,0,,,0,
USC00472992,20091207,SNOW,0,T,,0,
USC00472992,20091208,SNOW,0,T,,0,
USC00472992,20091209,SNOW,356,,,0,
USC00472992,20091210,SNOW,23,,,0,
USC00472992,20091211,SNOW,0,,,0,
USC00472992,20091212,SNOW,0,,,0,
USC00472992,20091213,SNOW,0,,,0,
USC00472992,20091214,SNOW,0,,,0,
USC00472992,20091215,SNOW,3,,,0,
USC00472992,20091216,SNOW,0,,,0,
USC00472992,20091217,SNOW,0,,,0,
USC00472992,20091218,SNOW,0,,,0,
USC00472992,20091219,SNOW,0,,,0,
USC00472992,20091220,SNOW,0,,,0,
USC00472992,20091221,SNOW,3,,,0,
USC00472992,20091222,SNOW,20,,,0,
USC00472992,20091223,SNOW,0,T,,0,
USC00472992,20091224,SNOW,64,,,0,
USC00472992,20091225,SNOW,8,,,0,
USC00472992,20091226,SNOW,0,T,,0,
USC00472992,20091227,SNOW,0,T,,0,
USC00472992,20091228,SNOW,0,,,0,
USC00472992,20091229,SNOW,0,,,0,
USC00472992,20091230,SNOW,0,,,0,
USC00472992,20091231,SNOW,20,,,0,
USC00472992,20091201,SNWD,0,,,0,0700
USC00472992,20091202,SNWD,0,,,0,0700
USC00472992,20091203,SNWD,0,,,0,0700
USC00472992,20091204,SNWD,25,,,0,0700
USC00472992,20091205,SNWD,0,T,,0,0700
USC00472992,20091206,SNWD,0,T,,0,0700
USC00472992,20091207,SNWD,0,T,,0,0700
USC00472992,20091208,SNWD,0,T,,0,0700
USC00472992,20091209,SNWD,356,,,0,0700
USC00472992,20091210,SNWD,279,,,0,0700
USC00472992,20091211,SNWD,229,,,0,0700
USC00472992,20091212,SNWD,203,,,0,0700
USC00472992,20091213,SNWD,178,,,0,0700
USC00472992,20091214,SNWD,152,,,0,0700
USC00472992,20091215,SNWD,152,,,0,0700
USC00472992,20091216,SNWD,127,,,0,0700
USC00472992,20091217,SNWD,127,,,0,0700
USC00472992,20091218,SNWD,127,,,0,0700
USC00472992,20091219,SNWD,127,,,0,0700
USC00472992,20091220,SNWD,127,,,0,0700
USC00472992,20091221,SNWD,127,,,0,0700
USC00472992,20091222,SNWD,152,,,0,0700
USC00472992,20091223,SNWD,127,,,0,0700
USC00472992,20091224,SNWD,152,,,0,0700
USC00472992,20091225,SNWD,152,,,0,0700
USC00472992,20091226,SNWD,127,,,0,0700
USC00472992,20091227,SNWD,127,,,0,0700
USC00472992,20091228,SNWD,127,,,0,0700
USC00472992,20091229,SNWD,102,,,0,0700
USC00472992,20091230,SNWD,102,,,0,0700
USC00472992,20091231,SNWD,127,,,0,0700
USC00472992,20100101,PRCP,0,,,0,0700
USC00472992,20100102,PRCP,0,T,,0,0700
USC00472992,20100103,PRCP,0,,,0,0700
USC00472992,20100104,PRCP,0,,,0,0700
USC00472992,20100105,PRCP,0,,,0,0700
USC00472992,20100106,PRCP,0,,,0,0700
USC00472992,20100107,PRCP,30,,,0,0700
USC00472992,20100108,PRCP,13,,,0,0700
USC00472992,20100109,PRCP,0,,,0,0700
USC00472992,20100110,PRCP,0,,,0,0700
USC00472992,20100111,PRCP,0,,,0,0700
USC00472992,20100112,PRCP,0,,,0,0700
USC00472992,20100113,PRCP,0,,,0,0700
USC00472992,20100114,PRCP,0,,,0,0700
USC00472992,20100115,PRCP,0,,,0,0700
USC00472992,20100116,PRCP,0,,,0,0700
USC00472992,20100117,PRCP,0,,,0,0700
USC00472992,20100118,PRCP,0,,,0,0700
USC00472992,20100119,PRCP,0,,,0,0700
USC00472992,20100120,PRCP,0,,,0,0700
USC00472992,20100121,PRCP,0,,,0,0700
USC00472992,20100122,PRCP,0,T,,0,0700
USC00472992,20100123,PRCP,0,,,0,0700
USC00472992,20100124,PRCP,140,,,0,0700
USC00472992,20100125,PRCP,43,,,0,0700
USC00472992,20100126,PRCP,18,,,0,0700
USC00472992,20100127,PRCP,0,T,,0,0700
USC00472992,20100128,PRCP,0,,,0,0700
USC00472992,20100129,PRCP,0,,,0,0700
USC00472992,20100130,PRCP,0,,,0,0700
USC00472992,20100131,PRCP,0,,,0,0700
USC00472992,20100101,SNOW,0,,,0,
USC00472992,20100102,SNOW,0,T,,0,
USC00472992,20100103,SNOW,0,,,0,
USC00472992,20100104,SNOW,0,,,0,
USC00472992,20100105,SNOW,0,,,0,
USC00472992,20100106,SNOW,0,,,0,
USC00472992,20100107,SNOW,46,,,0,
USC00472992,20100108,SNOW,20,,,0,
USC00472992,20100109,SNOW,0,,,0,
USC00472992,20100110,SNOW,0,,,0,
USC00472992,20100111,SNOW,0,,,0,
USC00472992,20100112,SNOW,0,,,0,
USC00472992,20100113,SNOW,0,,,0,
USC00472992,20100114,SNOW,0,,,0,
USC00472992,20100115,SNOW,0,,,0,
USC00472992,20100116,SNOW,0,,,0,
USC00472992,20100117,SNOW,0,,,0,
USC00472992,20100118,SNOW,0,,,0,
USC00472992,20100119,SNOW,0,,,0,
USC00472992,20100120,SNOW,0,,,0,
USC00472992,20100121,SNOW,0,,,0,
USC00472992,20100122,SNOW,0,,,0,
USC00472992,20100123,SNOW,0,,,0,
USC00472992,20100124,SNOW,0,,,0,
USC00472992,20100125,SNOW,5,,,0,
USC00472992,20100126,SNOW,25,,,0,
USC00472992,20100127,SNOW,0,T,,0,
USC00472992,20100128,SNOW,0,,,0,
USC00472992,20100129,SNOW,0,,,0,
USC00472992,20100130,SNOW,0,,,0,
USC00472992,20100131,SNOW,0,,,0,
USC00472992,20100101,SNWD,127,,,0,0700
USC00472992,20100102,SNWD,127,,,0,0700
USC00472992,20100103,SNWD,127,,,0,0700
USC00472992,20100104,SNWD,127,,,0,0700
USC00472992,20100105,SNWD,127,,,0,0700
USC00472992,20100106,SNWD,127,,,0,0700
USC00472992,20100107,SNWD,203,,,0,0700
USC00472992,20100108,SNWD,203,,,0,0700
USC00472992,20100109,SNWD,178,,,0,0700
USC00472992,20100110,SNWD,152,,,0,0700
USC00472992,20100111,SNWD,152,,,0,0700
USC00472992,20100112,SNWD,152,,,0,0700
USC00472992,20100113,SNWD,127,,,0,0700
USC00472992,20100114,SNWD,127,,,0,0700
USC00472992,20100115,SNWD,127,,,0,0700
USC00472992,20100116,SNWD,127,,,0,0700
USC00472992,20100117,SNWD,102,,,0,0700
USC00472992,20100118,SNWD,102,,,0,0700
USC00472992,20100119,SNWD,102,,,0,0700
USC00472992,20100120,SNWD,102,,,0,0700
USC00472992,20100121,SNWD,102,,,0,0700
USC00472992,20100122,SNWD,102,,,0,0700
USC00472992,20100123,SNWD,102,,,0,0700
USC00472992,20100124,SNWD,76,,,0,0700
USC00472992,20100125,SNWD,102,,,0,0700
USC00472992,20100126,SNWD,127,,,0,0700
USC00472992,20100127,SNWD,127,,,0,0700
USC00472992,20100128,SNWD,127,,,0,0700
USC00472992,20100129,SNWD,127,,,0,0700
USC00472992,20100130,SNWD,127,,,0,0700
USC00472992,20100131,SNWD,102,,,0,0700
USC00472992,20100201,PRCP,0,,,0,0700
USC00472992,20100202,PRCP,38,,,0,0700
USC00472992,20100203,PRCP,0,T,,0,0700
USC00472992,20100204,PRCP,0,,,0,0700
USC00472992,20100205,PRCP,10,,,0,0700
USC00472992,20100206,PRCP,5,,,0,0700
USC00472992,20100207,PRCP,0,,,0,0700
USC00472992,20100208,PRCP,23,,,0,0700
USC00472992,20100209,PRCP,51,,,0,0700
USC00472992,20100210,PRCP,18,,,0,0700
USC00472992,20100211,PRCP,0,,,0,0700
USC00472992,20100212,PRCP,0,,,0,0700
USC00472992,20100213,PRCP,0,,,0,0700
USC00472992,20100214,PRCP,0,,,0,0700
USC00472992,20100215,PRCP,15,,,0,0700
USC00472992,20100216,PRCP,0,T,,0,0700
USC00472992,20100217,PRCP,0,,,0,0700
USC00472992,20100218,PRCP,0,,,0,0700
USC00472992,20100219,PRCP,0,,,0,0700
USC00472992,20100220,PRCP,0,T,,0,0700
USC00472992,20100221,PRCP,0,T,,0,0700
USC00472992,20100222,PRCP,0,,,0,0700
USC00472992,20100223,PRCP,0,T,,0,0700
