USC00210559,19361101,PRCP,0,P,,6,
USC00210559,19361102,PRCP,142,,,6,
USC00210559,19361103,PRCP,33,,,6,
USC00210559,19361104,PRCP,0,P,,6,
USC00210559,19361105,PRCP,0,P,,6,
USC00210559,19361106,PRCP,0,P,,6,
USC00210559,19361107,PRCP,0,P,,6,
USC00210559,19361108,PRCP,28,,,6,
USC00210559,19361109,PRCP,0,P,,6,
USC00210559,19361110,PRCP,0,P,,6,
USC00210559,19361111,PRCP,0,P,,6,
USC00210559,19361112,PRCP,0,P,,6,
USC00210559,19361113,PRCP,0,P,,6,
USC00210559,19361114,PRCP,0,P,,6,
USC00210559,19361115,PRCP,0,P,,6,
USC00210559,19361116,PRCP,0,P,,6,
USC00210559,19361117,PRCP,0,P,,6,
USC00210559,19361118,PRCP,0,P,,6,
USC00210559,19361119,PRCP,0,P,,6,
USC00210559,19361120,PRCP,0,P,,6,
USC00210559,19361121,PRCP,0,P,,6,
USC00210559,19361122,PRCP,0,P,,6,
USC00210559,19361123,PRCP,0,P,,6,
USC00210559,19361124,PRCP,0,P,,6,
USC00210559,19361125,PRCP,0,P,,6,
USC00210559,19361126,PRCP,0,P,,6,
USC00210559,19361127,PRCP,0,P,,6,
USC00210559,19361128,PRCP,0,P,,6,
USC00210559,19361129,PRCP,0,P,,6,
USC00210559,19361130,PRCP,0,P,,6,
USC00210559,19361101,SNOW,0,,,6,
USC00210559,19361102,SNOW,0,,,6,
USC00210559,19361103,SNOW,0,,,6,
USC00210559,19361104,SNOW,0,,,6,
USC00210559,19361105,SNOW,0,,,6,
USC00210559,19361106,SNOW,0,,,6,
USC00210559,19361107,SNOW,0,,,6,
USC00210559,19361108,SNOW,36,,,6,
USC00210559,19361109,SNOW,0,,,6,
USC00210559,19361110,SNOW,0,,,6,
USC00210559,19361111,SNOW,0,,,6,
USC00210559,19361112,SNOW,0,,,6,
USC00210559,19361113,SNOW,0,,,6,
USC00210559,19361114,SNOW,0,,,6,
USC00210559,19361115,SNOW,0,,,6,
USC00210559,19361116,SNOW,0,,,6,
USC00210559,19361117,SNOW,0,,,6,
USC00210559,19361118,SNOW,0,,,6,
USC00210559,19361119,SNOW,0,,,6,
USC00210559,19361120,SNOW,0,,,6,
USC00210559,19361121,SNOW,0,,,6,
USC00210559,19361122,SNOW,0,,,6,
USC00210559,19361123,SNOW,0,,,6,
USC00210559,19361124,SNOW,0,,,6,
USC00210559,19361125,SNOW,0,,,6,
USC00210559,19361126,SNOW,0,,,6,
USC00210559,19361127,SNOW,0,,,6,
USC00210559,19361128,SNOW,0,,,6,
USC00210559,19361129,SNOW,0,,,6,
USC00210559,19361130,SNOW,0,,,6,
USC00210559,19361108,SNWD,25,,,6,
USC00210559,19361101,WT16,1,,,6,
USC00210559,19361226,PRCP,160,,,6,
USC00210559,19361227,PRCP,58,,,6,
USC00210559,19361230,PRCP,112,,,6,
USC00210559,19361203,SNOW,3,,,6,
USC00210559,19361206,SNOW,8,,,6,
USC00210559,19361203,SNWD,0,T,,6,
USC00210559,19361206,SNWD,0,T,,6,
USC00210559,19370102,PRCP,91,,,6,
USC00210559,19370103,PRCP,10,,,6,
USC00210559,19370108,PRCP,152,,,6,
USC00210559,19370120,PRCP,79,,,6,
USC00210559,19370129,PRCP,8,,,6,
USC00210559,19370130,PRCP,79,,,6,
USC00210559,19370102,SNOW,10,,,6,
USC00210559,19370103,SNOW,3,,,6,
USC00210559,19370108,SNOW,15,,,6,
USC00210559,19370120,SNOW,8,,,6,
USC00210559,19370129,SNOW,3,,,6,
USC00210559,19370130,SNOW,8,,,6,
USC00210559,19370102,SNWD,0,T,,6,
USC00210559,19370103,SNWD,25,,,6,
USC00210559,19370108,SNWD,25,,,6,
USC00210559,19370120,SNWD,25,,,6,
USC00210559,19370129,SNWD,25,,,6,
USC00210559,19370130,SNWD,25,,,6,
USC00210559,19370108,WT18,1,,,6,
USC00210559,19370120,WT18,1,,,6,
USC00210559,19370203,PRCP,18,,,6,
USC00210559,19370208,PRCP,25,,,6,
USC00210559,19370214,PRCP,3,,,6,
USC00210559,19370220,PRCP,56,,,6,
USC00210559,19370221,PRCP,69,,,6,
USC00210559,19370203,SNOW,3,,,6,
USC00210559,19370208,SNOW,3,,,6,
USC00210559,19370214,SNOW,0,,,6,
USC00210559,19370220,SNOW,0,,,6,
USC00210559,19370221,SNOW,8,,,6,
USC00210559,19370203,SNWD,25,,,6,
USC00210559,19370208,SNWD,25,,,6,
USC00210559,19370214,SNWD,25,,,6,
USC00210559,19370220,SNWD,25,,,6,
USC00210559,19370221,SNWD,51,,,6,
USC00210559,19370301,PRCP,0,P,,6,
USC00210559,19370302,PRCP,0,P,,6,
USC00210559,19370303,PRCP,0,P,,6,
USC00210559,19370304,PRCP,0,P,,6,
USC00210559,19370305,PRCP,0,P,,6,
USC00210559,19370306,PRCP,0,P,,6,
USC00210559,19370307,PRCP,0,P,,6,
USC00210559,19370308,PRCP,0,P,,6,
USC00210559,19370309,PRCP,0,P,,6,
USC00210559,19370310,PRCP,5,,,6,
USC00210559,19370311,PRCP,0,P,,6,
USC00210559,19370312,PRCP,0,P,,6,
USC00210559,19370313,PRCP,0,P,,6,
USC00210559,19370314,PRCP,0,P,,6,
USC00210559,19370315,PRCP,0,P,,6,
USC00210559,19370316,PRCP,0,P,,6,
USC00210559,19370317,PRCP,0,P,,6,
USC00210559,19370318,PRCP,51,,,6,
USC00210559,19370319,PRCP,0,P,,6,
USC00210559,19370320,PRCP,0,P,,6,
USC00210559,19370321,PRCP,0,P,,6,
USC00210559,19370322,PRCP,0,P,,6,
USC00210559,19370323,PRCP,0,P,,6,
USC00210559,19370324,PRCP,218,,,6,
USC00210559,19370325,PRCP,10,,,6,
USC00210559,19370326,PRCP,0,P,,6,
USC00210559,19370327,PRCP,0,P,,6,
USC00210559,19370328,PRCP,0,P,,6,
USC00210559,19370329,PRCP,0,P,,6,
USC00210559,19370330,PRCP,0,P,,6,
USC00210559,19370331,PRCP,0,P,,6,
USC00210559,19370310,SNOW,3,,,6,
USC00210559,19370324,SNOW,20,,,6,
USC00210559,19370325,SNOW,10,,,6,
USC00210559,19370310,SNWD,0,T,,6,
USC00210559,19370324,SNWD,25,,,6,
USC00210559,19370325,SNWD,25,,,6,
USC00210559,19370401,PRCP,56,,,6,
USC00210559,19370402,PRCP,0,P,,6,
USC00210559,19370403,PRCP,0,P,,6,
USC00210559,19370404,PRCP,13,,,6,
USC00210559,19370405,PRCP,0,P,,6,
USC00210559,19370406,PRCP,0,P,,6,
USC00210559,19370407,PRCP,0,P,,6,
USC00210559,19370408,PRCP,25,,,6,
USC00210559,19370409,PRCP,0,P,,6,
USC00210559,19370410,PRCP,0,P,,6,
USC00210559,19370411,PRCP,0,P,,6,
USC00210559,19370412,PRCP,0,P,,6,
USC00210559,19370413,PRCP,0,P,,6,
USC00210559,19370414,PRCP,0,P,,6,
USC00210559,19370415,PRCP,0,P,,6,
USC00210559,19370416,PRCP,0,P,,6,
USC00210559,19370417,PRCP,23,,,6,
USC00210559,19370418,PRCP,0,P,,6,
USC00210559,19370419,PRCP,0,P,,6,
USC00210559,19370420,PRCP,0,P,,6,
USC00210559,19370421,PRCP,196,,,6,
USC00210559,19370422,PRCP,0,P,,6,
USC00210559,19370423,PRCP,0,P,,6,
USC00210559,19370424,PRCP,71,,,6,
USC00210559,19370425,PRCP,53,,,6,
USC00210559,19370426,PRCP,15,,,6,
USC00210559,19370427,PRCP,46,,,6,
USC00210559,19370428,PRCP,0,P,,6,
USC00210559,19370429,PRCP,107,,,6,
USC00210559,19370430,PRCP,46,,,6,
USC00210559,19370501,PRCP,0,P,,6,
